#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.9.0', start_date='2020-08-20T05:18:33', checksum=2950940446, kind='quantile-0.85', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0010000,poe-0.0011775,poe-0.0013865,poe-0.0016326,poe-0.0019224,poe-0.0022636,poe-0.0026654,poe-0.0031386,poe-0.0036957,poe-0.0043517,poe-0.0051241,poe-0.0060336,poe-0.0071046,poe-0.0083657,poe-0.0098506,poe-0.0115991,poe-0.0136580,poe-0.0160823,poe-0.0189369,poe-0.0222983,poe-0.0262563,poe-0.0309168,poe-0.0364046,poe-0.0428665,poe-0.0504754,poe-0.0594349,poe-0.0699847,poe-0.0824071,poe-0.0970346,poe-0.1142584,poe-0.1345395,poe-0.1584205,poe-0.1865405,poe-0.2196518,poe-0.2586404,poe-0.3045496,poe-0.3586078,poe-0.4222614,poe-0.4972136,poe-0.5854700,poe-0.6893921,poe-0.8117606,poe-0.9558498,poe-1.1255150,poe-1.3252962,poe-1.5605390,poe-1.8375378,poe-2.1637044,poe-2.5477663,poe-3.0000000
174.82330,-41.31460,0.00000,9.778784E-01,9.761531E-01,9.737319E-01,9.708033E-01,9.669750E-01,9.623224E-01,9.572164E-01,9.504908E-01,9.422423E-01,9.318861E-01,9.203888E-01,9.062946E-01,8.893514E-01,8.690185E-01,8.455059E-01,8.166183E-01,7.852314E-01,7.475896E-01,7.057424E-01,6.583606E-01,6.060771E-01,5.497257E-01,4.925659E-01,4.314125E-01,3.722416E-01,3.113344E-01,2.588098E-01,2.091128E-01,1.653142E-01,1.277681E-01,9.841412E-02,7.475797E-02,5.550037E-02,4.266316E-02,2.955447E-02,2.038925E-02,1.400104E-02,9.950167E-03,5.982036E-03,3.992011E-03,2.496878E-03,1.998001E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.81419,-41.32070,0.00000,9.667799E-01,9.625220E-01,9.573914E-01,9.507722E-01,9.432839E-01,9.335626E-01,9.230884E-01,9.097073E-01,8.944741E-01,8.761520E-01,8.538319E-01,8.293430E-01,8.012882E-01,7.676474E-01,7.317135E-01,6.925676E-01,6.471104E-01,5.988419E-01,5.464274E-01,4.906399E-01,4.318084E-01,3.731811E-01,3.157279E-01,2.625080E-01,2.165902E-01,1.753530E-01,1.383445E-01,1.056866E-01,7.937263E-02,5.945880E-02,4.371560E-02,3.304177E-02,2.273752E-02,1.744601E-02,1.301455E-02,9.455018E-03,6.975557E-03,4.987521E-03,3.493882E-03,2.496878E-03,1.598701E-03,1.498876E-03,9.995002E-04,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.80141,-41.32100,0.00000,9.768693E-01,9.747795E-01,9.720404E-01,9.687738E-01,9.647045E-01,9.598004E-01,9.538056E-01,9.468904E-01,9.379925E-01,9.273934E-01,9.146248E-01,8.999214E-01,8.826154E-01,8.613358E-01,8.359852E-01,8.078156E-01,7.747399E-01,7.351257E-01,6.912425E-01,6.426352E-01,5.920048E-01,5.357350E-01,4.772216E-01,4.232807E-01,3.617336E-01,3.041353E-01,2.459524E-01,1.945867E-01,1.536310E-01,1.194424E-01,9.162681E-02,7.086386E-02,5.266261E-02,3.930661E-02,2.819487E-02,1.989932E-02,1.291586E-02,8.959621E-03,6.578248E-03,4.987521E-03,3.194806E-03,1.998001E-03,1.498876E-03,9.995002E-04,4.998750E-04,4.998750E-04,9.997500E-05,0.000000E+00,0.000000E+00,0.000000E+00
174.76759,-41.28910,0.00000,9.680026E-01,9.638689E-01,9.586631E-01,9.523847E-01,9.445680E-01,9.351953E-01,9.249424E-01,9.118134E-01,8.963774E-01,8.781053E-01,8.575123E-01,8.326219E-01,8.034809E-01,7.718834E-01,7.366049E-01,6.949239E-01,6.497750E-01,6.025551E-01,5.512542E-01,4.960101E-01,4.397634E-01,3.843028E-01,3.261851E-01,2.768221E-01,2.241529E-01,1.768361E-01,1.365332E-01,1.043449E-01,7.983283E-02,6.011711E-02,4.553087E-02,3.342849E-02,2.342128E-02,1.734776E-02,1.242220E-02,9.455018E-03,6.578248E-03,4.489890E-03,3.095180E-03,2.097777E-03,1.498876E-03,1.099375E-03,9.995002E-04,5.998000E-04,4.998750E-04,9.997500E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.83380,-41.15670,0.00000,9.688485E-01,9.647222E-01,9.597200E-01,9.543385E-01,9.470969E-01,9.385603E-01,9.281014E-01,9.153969E-01,9.008676E-01,8.826624E-01,8.615271E-01,8.379580E-01,8.093277E-01,7.778713E-01,7.412251E-01,7.024874E-01,6.571273E-01,6.085117E-01,5.559419E-01,4.996243E-01,4.442849E-01,3.820184E-01,3.270601E-01,2.721788E-01,2.205737E-01,1.772476E-01,1.337658E-01,1.038970E-01,7.808276E-02,5.738748E-02,4.237577E-02,3.071823E-02,2.185757E-02,1.744601E-02,1.252093E-02,8.959621E-03,5.982036E-03,3.992011E-03,2.995505E-03,1.998001E-03,1.998001E-03,1.099375E-03,5.998000E-04,4.998750E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.81689,-41.18150,0.00000,9.686550E-01,9.644956E-01,9.596918E-01,9.536853E-01,9.462545E-01,9.379615E-01,9.277410E-01,9.154912E-01,9.007884E-01,8.832359E-01,8.625496E-01,8.380065E-01,8.087357E-01,7.764455E-01,7.393299E-01,6.986853E-01,6.536134E-01,6.040972E-01,5.546960E-01,4.987744E-01,4.412762E-01,3.813398E-01,3.267240E-01,2.680899E-01,2.201861E-01,1.713836E-01,1.333326E-01,1.024621E-01,7.826729E-02,5.785867E-02,4.448040E-02,3.207433E-02,2.371429E-02,1.685631E-02,1.242220E-02,8.959621E-03,6.081413E-03,4.489890E-03,3.493882E-03,2.995505E-03,2.097777E-03,1.598701E-03,1.498876E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.81979,-41.21670,0.00000,9.684379E-01,9.641352E-01,9.589760E-01,9.530231E-01,9.455622E-01,9.372627E-01,9.263697E-01,9.141708E-01,8.995906E-01,8.805783E-01,8.591838E-01,8.344522E-01,8.065623E-01,7.728379E-01,7.365491E-01,6.951055E-01,6.512847E-01,6.026716E-01,5.501314E-01,4.964114E-01,4.413315E-01,3.838100E-01,3.269930E-01,2.713773E-01,2.229106E-01,1.760942E-01,1.350636E-01,1.052402E-01,8.157954E-02,6.002282E-02,4.409809E-02,3.400825E-02,2.322602E-02,1.685631E-02,1.242220E-02,8.959621E-03,6.478921E-03,4.589416E-03,3.493882E-03,2.596603E-03,1.998001E-03,9.995002E-04,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.82719,-41.17400,0.00000,9.788919E-01,9.770032E-01,9.747341E-01,9.719845E-01,9.686957E-01,9.643888E-01,9.594452E-01,9.531170E-01,9.455297E-01,9.362764E-01,9.245659E-01,9.111494E-01,8.949267E-01,8.757781E-01,8.533778E-01,8.257544E-01,7.925977E-01,7.570739E-01,7.166295E-01,6.711971E-01,6.215608E-01,5.664291E-01,5.073713E-01,4.488234E-01,3.863311E-01,3.285393E-01,2.718868E-01,2.182341E-01,1.698094E-01,1.310763E-01,9.697000E-02,7.262724E-02,5.029131E-02,3.642021E-02,2.546985E-02,1.842807E-02,1.192829E-02,7.968085E-03,4.987521E-03,3.493882E-03,1.998001E-03,1.498876E-03,9.995002E-04,4.998750E-04,4.998750E-04,4.998750E-04,9.997500E-05,0.000000E+00,0.000000E+00,0.000000E+00
174.83900,-41.17730,0.00000,9.788814E-01,9.771041E-01,9.748098E-01,9.720713E-01,9.684916E-01,9.643854E-01,9.588363E-01,9.525889E-01,9.451633E-01,9.359826E-01,9.247094E-01,9.117158E-01,8.958579E-01,8.761396E-01,8.523185E-01,8.252851E-01,7.935911E-01,7.569285E-01,7.162606E-01,6.693836E-01,6.182539E-01,5.627276E-01,5.055438E-01,4.460048E-01,3.843028E-01,3.267240E-01,2.683844E-01,2.140010E-01,1.652308E-01,1.272446E-01,9.434784E-02,7.058500E-02,5.086090E-02,3.824929E-02,2.615196E-02,1.901678E-02,1.301455E-02,8.959621E-03,6.478921E-03,4.091586E-03,1.998001E-03,9.995002E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.81219,-41.19640,0.00000,9.684600E-01,9.640850E-01,9.592662E-01,9.532901E-01,9.459255E-01,9.373255E-01,9.260886E-01,9.139649E-01,8.988345E-01,8.809128E-01,8.600793E-01,8.372107E-01,8.090990E-01,7.769796E-01,7.409409E-01,6.991343E-01,6.543390E-01,6.050857E-01,5.556754E-01,4.998762E-01,4.414429E-01,3.828233E-01,3.255088E-01,2.733423E-01,2.224443E-01,1.773298E-01,1.341982E-01,1.034480E-01,7.974087E-02,5.776447E-02,4.314172E-02,3.120274E-02,2.322602E-02,1.695460E-02,1.252093E-02,9.058701E-03,7.471945E-03,5.584329E-03,4.091586E-03,2.995505E-03,2.097777E-03,1.498876E-03,9.995002E-04,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.80701,-41.21090,0.00000,9.683651E-01,9.641245E-01,9.590784E-01,9.533647E-01,9.458053E-01,9.368157E-01,9.263403E-01,9.144710E-01,8.997412E-01,8.820860E-01,8.614328E-01,8.357713E-01,8.073134E-01,7.755706E-01,7.390430E-01,6.987752E-01,6.537520E-01,6.049319E-01,5.533110E-01,4.946981E-01,4.408848E-01,3.805346E-01,3.297470E-01,2.754467E-01,2.226745E-01,1.768361E-01,1.385170E-01,1.062238E-01,7.882015E-02,6.058694E-02,4.505352E-02,3.207433E-02,2.469009E-02,1.734776E-02,1.192829E-02,8.563106E-03,7.074835E-03,5.484903E-03,3.593508E-03,2.097777E-03,1.598701E-03,1.498876E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.77570,-41.28490,0.00000,9.676681E-01,9.636514E-01,9.583810E-01,9.525699E-01,9.450153E-01,9.355071E-01,9.245511E-01,9.109533E-01,8.963669E-01,8.779194E-01,8.567694E-01,8.320347E-01,8.034422E-01,7.702354E-01,7.342502E-01,6.930284E-01,6.485183E-01,5.999995E-01,5.516580E-01,4.940395E-01,4.383631E-01,3.823293E-01,3.269933E-01,2.715234E-01,2.224443E-01,1.783162E-01,1.406674E-01,1.075634E-01,7.983283E-02,5.710450E-02,4.314172E-02,3.226774E-02,2.429987E-02,1.744601E-02,1.242220E-02,8.959621E-03,7.074835E-03,5.584329E-03,3.992011E-03,2.995505E-03,1.998001E-03,1.099375E-03,4.998750E-04,4.998750E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.79379,-41.22310,0.00000,9.680920E-01,9.638652E-01,9.587704E-01,9.527917E-01,9.461740E-01,9.372564E-01,9.263915E-01,9.139645E-01,8.991579E-01,8.817554E-01,8.605005E-01,8.345848E-01,8.067747E-01,7.756382E-01,7.383895E-01,6.979612E-01,6.523643E-01,6.015583E-01,5.498165E-01,4.952036E-01,4.349824E-01,3.794195E-01,3.239576E-01,2.675780E-01,2.215104E-01,1.770006E-01,1.367923E-01,1.021917E-01,7.642198E-02,5.691605E-02,4.314172E-02,3.255817E-02,2.381189E-02,1.695460E-02,1.350792E-02,1.004915E-02,7.074835E-03,5.484903E-03,3.593508E-03,2.596603E-03,1.998001E-03,1.498876E-03,9.995002E-04,4.998750E-04,9.997500E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.82539,-41.20470,0.00000,9.687551E-01,9.642426E-01,9.593801E-01,9.535092E-01,9.458555E-01,9.364775E-01,9.259544E-01,9.136022E-01,8.984285E-01,8.803630E-01,8.600531E-01,8.363622E-01,8.075271E-01,7.747844E-01,7.390953E-01,6.973563E-01,6.521202E-01,6.037460E-01,5.468808E-01,4.939901E-01,4.361100E-01,3.836868E-01,3.251736E-01,2.731245E-01,2.194051E-01,1.775762E-01,1.371376E-01,1.043449E-01,7.817481E-02,5.785867E-02,4.314172E-02,3.294509E-02,2.371429E-02,1.685631E-02,1.242220E-02,9.058701E-03,7.074835E-03,5.186424E-03,3.593508E-03,2.995505E-03,1.998001E-03,1.598701E-03,1.498876E-03,5.998000E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.80310,-41.21820,0.00000,9.682702E-01,9.641603E-01,9.589264E-01,9.532761E-01,9.457849E-01,9.366892E-01,9.262961E-01,9.130912E-01,8.986119E-01,8.799683E-01,8.591979E-01,8.342705E-01,8.045356E-01,7.720202E-01,7.367365E-01,6.948952E-01,6.514242E-01,6.008024E-01,5.516136E-01,4.959088E-01,4.421689E-01,3.828845E-01,3.257769E-01,2.721788E-01,2.225220E-01,1.786450E-01,1.374824E-01,1.064022E-01,8.139557E-02,5.870623E-02,4.362002E-02,3.217106E-02,2.332368E-02,1.783897E-02,1.291586E-02,9.455018E-03,7.471945E-03,5.484903E-03,3.593508E-03,2.496878E-03,1.998001E-03,1.498876E-03,9.995002E-04,9.995002E-04,4.998750E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00
174.77161,-41.24640,0.00000,9.681045E-01,9.639516E-01,9.588610E-01,9.526173E-01,9.454206E-01,9.366258E-01,9.261412E-01,9.140509E-01,8.985714E-01,8.811389E-01,8.600818E-01,8.350313E-01,8.062521E-01,7.741761E-01,7.382329E-01,6.968719E-01,6.506556E-01,6.012402E-01,5.478300E-01,4.945954E-01,4.423356E-01,3.871897E-01,3.276646E-01,2.772558E-01,2.259354E-01,1.779042E-01,1.406680E-01,1.073851E-01,8.350614E-02,6.077472E-02,4.400252E-02,3.207433E-02,2.420231E-02,1.754420E-02,1.350792E-02,1.044507E-02,7.571173E-03,5.086997E-03,3.593508E-03,2.496878E-03,1.998001E-03,1.498876E-03,9.995002E-04,5.998000E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.80760,-41.22460,0.00000,9.752096E-01,9.725420E-01,9.693554E-01,9.654552E-01,9.606437E-01,9.546660E-01,9.475396E-01,9.390133E-01,9.286672E-01,9.156769E-01,9.018148E-01,8.845826E-01,8.640811E-01,8.399221E-01,8.101445E-01,7.784263E-01,7.428505E-01,7.021855E-01,6.576425E-01,6.078057E-01,5.558521E-01,4.982232E-01,4.429498E-01,3.803492E-01,3.213157E-01,2.658189E-01,2.179204E-01,1.722131E-01,1.342853E-01,1.017437E-01,7.789850E-02,5.880034E-02,4.371560E-02,3.294509E-02,2.322602E-02,1.636462E-02,1.113743E-02,7.968085E-03,5.484903E-03,3.493882E-03,3.095180E-03,2.496878E-03,1.498876E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.79330,-41.23510,0.00000,9.681621E-01,9.641280E-01,9.587373E-01,9.525462E-01,9.451855E-01,9.363145E-01,9.259784E-01,9.124454E-01,8.983173E-01,8.806028E-01,8.593526E-01,8.340694E-01,8.053576E-01,7.739272E-01,7.365255E-01,6.944365E-01,6.516683E-01,6.014410E-01,5.477850E-01,4.933807E-01,4.375761E-01,3.816496E-01,3.257807E-01,2.734149E-01,2.198740E-01,1.771653E-01,1.345447E-01,1.022824E-01,7.799066E-02,6.011711E-02,4.457593E-02,3.207433E-02,2.332368E-02,1.685631E-02,1.252093E-02,9.058701E-03,6.578248E-03,4.987521E-03,3.493882E-03,2.995505E-03,1.598701E-03,1.099375E-03,9.995002E-04,4.998750E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.77180,-41.30330,0.00000,9.675124E-01,9.633081E-01,9.580971E-01,9.522607E-01,9.446014E-01,9.352098E-01,9.238307E-01,9.103525E-01,8.949479E-01,8.771510E-01,8.559219E-01,8.320180E-01,8.025154E-01,7.705093E-01,7.357866E-01,6.947424E-01,6.502719E-01,6.001614E-01,5.459736E-01,4.917084E-01,4.333990E-01,3.769322E-01,3.186641E-01,2.677256E-01,2.180774E-01,1.740326E-01,1.339389E-01,1.049715E-01,8.020023E-02,5.964705E-02,4.495804E-02,3.304177E-02,2.439737E-02,1.734776E-02,1.252093E-02,9.455018E-03,7.471945E-03,5.086997E-03,3.992011E-03,2.496878E-03,1.998001E-03,1.498876E-03,9.995002E-04,9.995002E-04,4.998750E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00
174.76180,-41.25750,0.00000,9.680409E-01,9.638183E-01,9.582836E-01,9.522129E-01,9.450318E-01,9.359633E-01,9.253092E-01,9.120951E-01,8.972952E-01,8.789921E-01,8.589442E-01,8.339555E-01,8.066588E-01,7.731349E-01,7.351245E-01,6.952001E-01,6.505165E-01,6.000422E-01,5.481927E-01,4.930282E-01,4.367321E-01,3.843028E-01,3.274642E-01,2.713773E-01,2.211201E-01,1.762595E-01,1.363606E-01,1.029102E-01,8.084437E-02,6.115040E-02,4.409809E-02,3.391166E-02,2.420231E-02,1.832993E-02,1.252093E-02,9.058701E-03,6.975557E-03,4.987521E-03,3.992011E-03,3.095180E-03,2.097777E-03,1.498876E-03,9.995002E-04,4.998750E-04,4.998750E-04,9.997500E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
