#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.9.0', start_date='2020-08-20T05:18:33', checksum=2950940446, kind='quantile-0.5', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0010000,poe-0.0011775,poe-0.0013865,poe-0.0016326,poe-0.0019224,poe-0.0022636,poe-0.0026654,poe-0.0031386,poe-0.0036957,poe-0.0043517,poe-0.0051241,poe-0.0060336,poe-0.0071046,poe-0.0083657,poe-0.0098506,poe-0.0115991,poe-0.0136580,poe-0.0160823,poe-0.0189369,poe-0.0222983,poe-0.0262563,poe-0.0309168,poe-0.0364046,poe-0.0428665,poe-0.0504754,poe-0.0594349,poe-0.0699847,poe-0.0824071,poe-0.0970346,poe-0.1142584,poe-0.1345395,poe-0.1584205,poe-0.1865405,poe-0.2196518,poe-0.2586404,poe-0.3045496,poe-0.3586078,poe-0.4222614,poe-0.4972136,poe-0.5854700,poe-0.6893921,poe-0.8117606,poe-0.9558498,poe-1.1255150,poe-1.3252962,poe-1.5605390,poe-1.8375378,poe-2.1637044,poe-2.5477663,poe-3.0000000
174.82330,-41.31460,0.00000,9.772001E-01,9.750654E-01,9.722356E-01,9.688830E-01,9.642069E-01,9.587870E-01,9.522368E-01,9.437529E-01,9.318129E-01,9.195002E-01,9.031895E-01,8.855938E-01,8.635095E-01,8.374875E-01,8.071803E-01,7.748526E-01,7.374989E-01,6.953220E-01,6.505868E-01,6.010823E-01,5.470620E-01,4.916067E-01,4.358866E-01,3.833786E-01,3.323559E-01,2.796370E-01,2.335609E-01,1.898209E-01,1.525301E-01,1.210260E-01,9.153599E-02,7.039917E-02,5.114568E-02,3.584190E-02,2.469009E-02,1.538049E-02,1.093972E-02,6.975557E-03,3.992011E-03,2.496878E-03,1.498876E-03,9.995002E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.81419,-41.32070,0.00000,9.656447E-01,9.604227E-01,9.539027E-01,9.461741E-01,9.364863E-01,9.240363E-01,9.095990E-01,8.919326E-01,8.723547E-01,8.493054E-01,8.219160E-01,7.901789E-01,7.547556E-01,7.154937E-01,6.679600E-01,6.231846E-01,5.725850E-01,5.180910E-01,4.644709E-01,4.149161E-01,3.607758E-01,3.127107E-01,2.658192E-01,2.215885E-01,1.824964E-01,1.495588E-01,1.192663E-01,9.425730E-02,7.225651E-02,5.540593E-02,4.017087E-02,2.761163E-02,2.029130E-02,1.439538E-02,1.044507E-02,6.975557E-03,4.987521E-03,3.493882E-03,2.496878E-03,1.498876E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.80141,-41.32100,0.00000,9.764352E-01,9.740348E-01,9.708267E-01,9.667434E-01,9.619936E-01,9.556658E-01,9.476864E-01,9.383634E-01,9.268322E-01,9.124460E-01,8.964810E-01,8.767450E-01,8.539783E-01,8.265733E-01,7.955639E-01,7.602120E-01,7.201496E-01,6.768052E-01,6.302766E-01,5.789484E-01,5.281056E-01,4.732346E-01,4.169603E-01,3.655520E-01,3.116790E-01,2.650847E-01,2.184686E-01,1.788094E-01,1.444408E-01,1.135229E-01,8.743868E-02,6.480480E-02,4.829484E-02,3.391166E-02,2.322602E-02,1.587268E-02,9.950167E-03,6.478921E-03,3.992011E-03,2.995505E-03,1.498876E-03,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.76759,-41.28910,0.00000,9.663250E-01,9.614577E-01,9.547703E-01,9.468427E-01,9.374319E-01,9.257264E-01,9.116103E-01,8.939134E-01,8.746944E-01,8.511773E-01,8.250929E-01,7.929925E-01,7.565880E-01,7.183246E-01,6.732304E-01,6.271205E-01,5.802097E-01,5.288129E-01,4.758618E-01,4.201582E-01,3.652347E-01,3.161386E-01,2.698461E-01,2.277910E-01,1.853527E-01,1.482822E-01,1.223435E-01,9.561489E-02,7.364709E-02,5.540593E-02,4.017087E-02,2.906912E-02,2.175977E-02,1.488806E-02,1.044507E-02,7.471945E-03,4.987521E-03,3.493882E-03,1.998001E-03,1.498876E-03,9.995002E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.83380,-41.15670,0.00000,9.672221E-01,9.624094E-01,9.561947E-01,9.486710E-01,9.393114E-01,9.280655E-01,9.146931E-01,8.986322E-01,8.805073E-01,8.568697E-01,8.306860E-01,8.002123E-01,7.671824E-01,7.267860E-01,6.792201E-01,6.323044E-01,5.827209E-01,5.281056E-01,4.782152E-01,4.224730E-01,3.633276E-01,3.130543E-01,2.665530E-01,2.208097E-01,1.833135E-01,1.465770E-01,1.175031E-01,9.244400E-02,6.993426E-02,5.161999E-02,3.873005E-02,2.809771E-02,1.931110E-02,1.390246E-02,9.950167E-03,6.478921E-03,4.489890E-03,2.496878E-03,1.498876E-03,1.498876E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.81689,-41.18150,0.00000,9.670578E-01,9.621264E-01,9.558649E-01,9.487736E-01,9.391291E-01,9.279936E-01,9.145223E-01,8.983785E-01,8.785193E-01,8.565115E-01,8.301772E-01,7.965836E-01,7.615272E-01,7.211273E-01,6.766436E-01,6.308307E-01,5.816764E-01,5.339676E-01,4.797782E-01,4.218951E-01,3.709220E-01,3.154544E-01,2.672861E-01,2.243082E-01,1.812692E-01,1.465770E-01,1.175031E-01,9.108164E-02,7.132830E-02,5.351485E-02,3.921056E-02,2.858354E-02,1.980133E-02,1.439538E-02,9.950167E-03,6.478921E-03,4.489890E-03,3.493882E-03,1.998001E-03,1.498876E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.81979,-41.21670,0.00000,9.667600E-01,9.617457E-01,9.558207E-01,9.480254E-01,9.387628E-01,9.270514E-01,9.129263E-01,8.967911E-01,8.772370E-01,8.538322E-01,8.275245E-01,7.950522E-01,7.600921E-01,7.180428E-01,6.768052E-01,6.337723E-01,5.833464E-01,5.313973E-01,4.787367E-01,4.256406E-01,3.737465E-01,3.239579E-01,2.734878E-01,2.270184E-01,1.873868E-01,1.504088E-01,1.219046E-01,9.516259E-02,7.179253E-02,5.304149E-02,3.969084E-02,2.858354E-02,1.980133E-02,1.439538E-02,1.044507E-02,6.478921E-03,4.489890E-03,2.995505E-03,1.998001E-03,9.995002E-04,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.82719,-41.17400,0.00000,9.784741E-01,9.763644E-01,9.738394E-01,9.707683E-01,9.661900E-01,9.603435E-01,9.538335E-01,9.450867E-01,9.355909E-01,9.224630E-01,9.067527E-01,8.899698E-01,8.704904E-01,8.447937E-01,8.144628E-01,7.821612E-01,7.446193E-01,7.032900E-01,6.561329E-01,6.085901E-01,5.555866E-01,5.014244E-01,4.459498E-01,3.901242E-01,3.386685E-01,2.850195E-01,2.362387E-01,1.934586E-01,1.546462E-01,1.179442E-01,9.153599E-02,6.760618E-02,4.781887E-02,3.294509E-02,2.322602E-02,1.488806E-02,9.950167E-03,6.478921E-03,3.493882E-03,1.998001E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.83900,-41.17730,0.00000,9.784418E-01,9.763289E-01,9.739699E-01,9.704597E-01,9.663755E-01,9.606594E-01,9.539717E-01,9.455787E-01,9.356230E-01,9.226179E-01,9.084619E-01,8.920406E-01,8.706845E-01,8.476386E-01,8.169507E-01,7.842209E-01,7.495510E-01,7.056542E-01,6.585315E-01,6.078065E-01,5.546969E-01,4.991757E-01,4.462268E-01,3.898192E-01,3.333566E-01,2.803570E-01,2.312581E-01,1.906307E-01,1.516822E-01,1.197066E-01,9.062707E-02,6.667332E-02,4.829484E-02,3.342849E-02,2.322602E-02,1.538049E-02,1.044507E-02,6.975557E-03,4.489890E-03,2.496878E-03,9.995002E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.81219,-41.19640,0.00000,9.668429E-01,9.619365E-01,9.558649E-01,9.479994E-01,9.388546E-01,9.266858E-01,9.136633E-01,8.971517E-01,8.777271E-01,8.544157E-01,8.266600E-01,7.960744E-01,7.616464E-01,7.226569E-01,6.763200E-01,6.293511E-01,5.814672E-01,5.255030E-01,4.716519E-01,4.239150E-01,3.709220E-01,3.140839E-01,2.676524E-01,2.208097E-01,1.812692E-01,1.470036E-01,1.161784E-01,9.062707E-02,6.993426E-02,5.209406E-02,4.017087E-02,2.858354E-02,2.029130E-02,1.390246E-02,9.950167E-03,6.975557E-03,4.489890E-03,2.995505E-03,2.496878E-03,1.498876E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.80701,-41.21090,0.00000,9.666934E-01,9.615540E-01,9.553321E-01,9.478692E-01,9.385481E-01,9.272699E-01,9.135336E-01,8.972031E-01,8.769298E-01,8.532463E-01,8.259652E-01,7.950522E-01,7.594916E-01,7.184654E-01,6.788992E-01,6.308307E-01,5.762027E-01,5.297543E-01,4.734979E-01,4.218951E-01,3.690319E-01,3.209089E-01,2.720333E-01,2.289484E-01,1.857599E-01,1.504088E-01,1.201466E-01,9.244400E-02,6.993426E-02,5.209406E-02,3.824929E-02,2.809771E-02,1.980133E-02,1.390246E-02,9.455018E-03,5.484903E-03,4.987521E-03,2.995505E-03,1.998001E-03,1.498876E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.77570,-41.28490,0.00000,9.659185E-01,9.607185E-01,9.544070E-01,9.462547E-01,9.369609E-01,9.248298E-01,9.101847E-01,8.934882E-01,8.732451E-01,8.492301E-01,8.228928E-01,7.934061E-01,7.563445E-01,7.153515E-01,6.699463E-01,6.254387E-01,5.747168E-01,5.204945E-01,4.690036E-01,4.178342E-01,3.687164E-01,3.192090E-01,2.709405E-01,2.270184E-01,1.853527E-01,1.499839E-01,1.210260E-01,9.289766E-02,7.086386E-02,5.351485E-02,3.921056E-02,2.809771E-02,2.029130E-02,1.390246E-02,9.455018E-03,6.975557E-03,4.489890E-03,3.493882E-03,1.998001E-03,1.498876E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.79379,-41.22310,0.00000,9.665599E-01,9.615732E-01,9.553990E-01,9.480514E-01,9.387934E-01,9.271243E-01,9.131437E-01,8.965845E-01,8.775436E-01,8.550693E-01,8.279551E-01,7.967869E-01,7.608107E-01,7.227955E-01,6.769667E-01,6.326720E-01,5.762027E-01,5.243153E-01,4.719160E-01,4.224730E-01,3.668196E-01,3.154544E-01,2.716692E-01,2.243082E-01,1.853527E-01,1.491335E-01,1.161784E-01,9.199011E-02,7.086386E-02,5.446086E-02,4.065067E-02,2.712532E-02,1.980133E-02,1.390246E-02,9.455018E-03,6.478921E-03,4.987521E-03,3.493882E-03,2.496878E-03,1.498876E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.82539,-41.20470,0.00000,9.665432E-01,9.616500E-01,9.555993E-01,9.480514E-01,9.387015E-01,9.269784E-01,9.136633E-01,8.965327E-01,8.773597E-01,8.546339E-01,8.269197E-01,7.951546E-01,7.621226E-01,7.207087E-01,6.779344E-01,6.335891E-01,5.827209E-01,5.273972E-01,4.740241E-01,4.189974E-01,3.661862E-01,3.140839E-01,2.694810E-01,2.285628E-01,1.837218E-01,1.516822E-01,1.214654E-01,9.244400E-02,7.272027E-02,5.209406E-02,3.969084E-02,2.858354E-02,2.078103E-02,1.439538E-02,9.950167E-03,6.478921E-03,4.987521E-03,2.995505E-03,1.998001E-03,9.995002E-04,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.80310,-41.21820,0.00000,9.667600E-01,9.619365E-01,9.555549E-01,9.479213E-01,9.382709E-01,9.274152E-01,9.133605E-01,8.973572E-01,8.780324E-01,8.554313E-01,8.294113E-01,8.004120E-01,7.665997E-01,7.262390E-01,6.792201E-01,6.334059E-01,5.789484E-01,5.313973E-01,4.789973E-01,4.201582E-01,3.684006E-01,3.181871E-01,2.705759E-01,2.277910E-01,1.865737E-01,1.508335E-01,1.197066E-01,9.561489E-02,7.318379E-02,5.446086E-02,3.873005E-02,2.809771E-02,1.931110E-02,1.340928E-02,9.455018E-03,6.478921E-03,4.987521E-03,3.493882E-03,1.998001E-03,1.498876E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.77161,-41.24640,0.00000,9.665766E-01,9.616500E-01,9.552650E-01,9.477649E-01,9.379615E-01,9.265389E-01,9.123146E-01,8.950740E-01,8.764365E-01,8.532463E-01,8.252677E-01,7.940249E-01,7.612886E-01,7.222406E-01,6.774510E-01,6.324883E-01,5.812579E-01,5.276334E-01,4.774319E-01,4.247784E-01,3.759345E-01,3.232816E-01,2.781948E-01,2.312581E-01,1.873868E-01,1.504088E-01,1.210260E-01,9.335110E-02,7.179253E-02,5.446086E-02,4.017087E-02,2.955447E-02,2.127052E-02,1.488806E-02,9.950167E-03,7.471945E-03,4.489890E-03,2.995505E-03,2.496878E-03,1.498876E-03,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.80760,-41.22460,0.00000,9.746125E-01,9.716464E-01,9.677101E-01,9.627275E-01,9.567605E-01,9.492072E-01,9.401851E-01,9.290656E-01,9.152034E-01,8.993896E-01,8.798483E-01,8.568697E-01,8.303470E-01,7.994115E-01,7.650776E-01,7.254165E-01,6.836797E-01,6.363270E-01,5.860458E-01,5.348987E-01,4.802982E-01,4.256406E-01,3.731199E-01,3.246337E-01,2.723972E-01,2.304890E-01,1.886048E-01,1.512580E-01,1.201466E-01,9.335110E-02,7.272027E-02,5.304149E-02,3.873005E-02,2.761163E-02,1.980133E-02,1.340928E-02,8.959621E-03,5.484903E-03,3.493882E-03,1.998001E-03,1.498876E-03,9.995002E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.79330,-41.23510,0.00000,9.668927E-01,9.616883E-01,9.554881E-01,9.476341E-01,9.379615E-01,9.266490E-01,9.129698E-01,8.957538E-01,8.763129E-01,8.528054E-01,8.275245E-01,7.986076E-01,7.628352E-01,7.219627E-01,6.797009E-01,6.319366E-01,5.802097E-01,5.257402E-01,4.742871E-01,4.250660E-01,3.702926E-01,3.212484E-01,2.753018E-01,2.274048E-01,1.857599E-01,1.478562E-01,1.197066E-01,9.561489E-02,7.225651E-02,5.446086E-02,3.921056E-02,2.809771E-02,1.980133E-02,1.390246E-02,8.959621E-03,6.478921E-03,4.489890E-03,2.995505E-03,1.998001E-03,1.498876E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.77180,-41.30330,0.00000,9.661054E-01,9.607577E-01,9.543157E-01,9.464157E-01,9.365815E-01,9.248298E-01,9.114333E-01,8.943369E-01,8.739403E-01,8.502817E-01,8.229813E-01,7.910165E-01,7.596118E-01,7.188874E-01,6.706058E-01,6.235613E-01,5.742913E-01,5.200148E-01,4.711233E-01,4.134516E-01,3.674525E-01,3.157966E-01,2.687501E-01,2.262450E-01,1.841298E-01,1.487079E-01,1.192663E-01,9.516259E-02,7.272027E-02,5.493351E-02,4.113022E-02,3.052443E-02,2.127052E-02,1.390246E-02,1.044507E-02,7.471945E-03,4.489890E-03,2.995505E-03,1.998001E-03,1.498876E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.76180,-41.25750,0.00000,9.664762E-01,9.614770E-01,9.551082E-01,9.472926E-01,9.376505E-01,9.263551E-01,9.122269E-01,8.951265E-01,8.755685E-01,8.513261E-01,8.246551E-01,7.944365E-01,7.592509E-01,7.215453E-01,6.782563E-01,6.289803E-01,5.793693E-01,5.316315E-01,4.737611E-01,4.166687E-01,3.655520E-01,3.157966E-01,2.742139E-01,2.304890E-01,1.890104E-01,1.512580E-01,1.205864E-01,9.561489E-02,7.225651E-02,5.493351E-02,4.065067E-02,2.858354E-02,2.029130E-02,1.439538E-02,9.950167E-03,6.975557E-03,4.987521E-03,2.995505E-03,1.998001E-03,1.498876E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
