#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.9.0', start_date='2020-08-20T05:18:33', checksum=2950940446, kind='mean', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0010000,poe-0.0011775,poe-0.0013865,poe-0.0016326,poe-0.0019224,poe-0.0022636,poe-0.0026654,poe-0.0031386,poe-0.0036957,poe-0.0043517,poe-0.0051241,poe-0.0060336,poe-0.0071046,poe-0.0083657,poe-0.0098506,poe-0.0115991,poe-0.0136580,poe-0.0160823,poe-0.0189369,poe-0.0222983,poe-0.0262563,poe-0.0309168,poe-0.0364046,poe-0.0428665,poe-0.0504754,poe-0.0594349,poe-0.0699847,poe-0.0824071,poe-0.0970346,poe-0.1142584,poe-0.1345395,poe-0.1584205,poe-0.1865405,poe-0.2196518,poe-0.2586404,poe-0.3045496,poe-0.3586078,poe-0.4222614,poe-0.4972136,poe-0.5854700,poe-0.6893921,poe-0.8117606,poe-0.9558498,poe-1.1255150,poe-1.3252962,poe-1.5605390,poe-1.8375378,poe-2.1637044,poe-2.5477663,poe-3.0000000
174.82330,-41.31460,0.00000,9.767772E-01,9.745576E-01,9.716530E-01,9.679510E-01,9.633550E-01,9.575936E-01,9.504824E-01,9.415982E-01,9.308259E-01,9.178720E-01,9.020137E-01,8.838546E-01,8.621176E-01,8.366219E-01,8.072486E-01,7.736952E-01,7.352344E-01,6.936821E-01,6.479545E-01,5.986949E-01,5.472394E-01,4.925667E-01,4.396321E-01,3.861643E-01,3.331932E-01,2.816601E-01,2.338895E-01,1.908197E-01,1.526825E-01,1.200121E-01,9.197944E-02,6.979008E-02,5.079281E-02,3.638596E-02,2.535196E-02,1.658908E-02,1.098222E-02,7.112910E-03,4.348687E-03,2.683177E-03,1.669943E-03,1.045997E-03,4.997189E-04,2.499063E-04,1.562031E-04,6.248437E-05,1.562109E-05,0.000000E+00,0.000000E+00,0.000000E+00
174.81419,-41.32070,0.00000,9.641472E-01,9.586423E-01,9.519047E-01,9.438001E-01,9.336857E-01,9.214907E-01,9.069115E-01,8.894303E-01,8.690382E-01,8.451337E-01,8.178779E-01,7.862939E-01,7.511424E-01,7.119222E-01,6.698060E-01,6.237020E-01,5.758344E-01,5.246958E-01,4.726228E-01,4.203047E-01,3.684364E-01,3.180332E-01,2.700231E-01,2.260392E-01,1.867306E-01,1.519627E-01,1.210162E-01,9.528054E-02,7.295497E-02,5.488690E-02,4.008432E-02,2.901709E-02,2.025718E-02,1.479254E-02,1.081366E-02,7.143870E-03,5.078798E-03,3.477171E-03,2.402543E-03,1.638818E-03,9.367582E-04,6.090197E-04,4.216759E-04,3.748282E-04,2.499141E-04,1.718320E-04,6.248437E-05,4.686328E-05,0.000000E+00,0.000000E+00
174.80141,-41.32100,0.00000,9.757621E-01,9.732709E-01,9.700375E-01,9.659455E-01,9.607280E-01,9.544367E-01,9.466209E-01,9.370652E-01,9.254261E-01,9.113837E-01,8.945254E-01,8.750389E-01,8.521249E-01,8.252303E-01,7.945757E-01,7.600309E-01,7.205328E-01,6.768019E-01,6.296842E-01,5.800370E-01,5.283892E-01,4.747826E-01,4.208477E-01,3.692091E-01,3.164189E-01,2.673763E-01,2.208999E-01,1.803162E-01,1.438178E-01,1.125806E-01,8.655059E-02,6.555102E-02,4.862874E-02,3.500486E-02,2.417848E-02,1.619041E-02,1.050389E-02,6.895894E-03,4.612548E-03,3.009988E-03,1.981616E-03,9.835202E-04,4.684611E-04,2.654961E-04,1.561875E-04,9.372656E-05,7.810547E-05,4.686328E-05,4.686328E-05,0.000000E+00
174.76759,-41.28910,0.00000,9.648249E-01,9.595442E-01,9.528654E-01,9.448186E-01,9.348143E-01,9.228739E-01,9.085438E-01,8.910275E-01,8.708929E-01,8.477182E-01,8.208075E-01,7.896100E-01,7.550791E-01,7.158519E-01,6.737427E-01,6.281993E-01,5.805503E-01,5.298439E-01,4.775378E-01,4.249632E-01,3.722516E-01,3.226945E-01,2.740474E-01,2.298449E-01,1.887378E-01,1.523384E-01,1.216800E-01,9.509236E-02,7.243328E-02,5.495823E-02,4.079134E-02,2.948801E-02,2.137371E-02,1.499273E-02,1.059738E-02,7.516745E-03,5.079490E-03,3.384247E-03,2.278206E-03,1.405032E-03,9.212230E-04,6.402463E-04,4.060548E-04,2.967305E-04,2.342696E-04,1.093320E-04,7.809766E-05,4.685548E-05,1.562109E-05,1.562109E-05
174.83380,-41.15670,0.00000,9.660205E-01,9.608223E-01,9.543796E-01,9.466168E-01,9.371842E-01,9.256462E-01,9.118987E-01,8.955708E-01,8.763756E-01,8.533310E-01,8.264871E-01,7.964380E-01,7.619517E-01,7.230644E-01,6.794077E-01,6.338385E-01,5.846429E-01,5.331812E-01,4.801610E-01,4.263734E-01,3.731810E-01,3.212872E-01,2.728364E-01,2.275403E-01,1.864051E-01,1.497373E-01,1.181095E-01,9.157868E-02,6.914484E-02,5.187472E-02,3.849709E-02,2.783400E-02,1.933698E-02,1.391225E-02,9.823114E-03,6.756346E-03,4.488980E-03,2.917041E-03,1.919662E-03,1.420513E-03,9.523872E-04,6.714729E-04,4.060938E-04,2.030664E-04,1.405820E-04,9.372656E-05,4.686328E-05,3.124219E-05,3.124219E-05,0.000000E+00
174.81689,-41.18150,0.00000,9.657043E-01,9.605082E-01,9.540926E-01,9.461340E-01,9.363883E-01,9.248800E-01,9.109148E-01,8.943142E-01,8.746029E-01,8.515368E-01,8.249795E-01,7.939484E-01,7.595637E-01,7.210768E-01,6.785018E-01,6.324803E-01,5.840614E-01,5.330757E-01,4.809468E-01,4.271727E-01,3.739756E-01,3.218049E-01,2.731396E-01,2.268181E-01,1.860166E-01,1.507265E-01,1.197219E-01,9.231462E-02,7.056989E-02,5.314498E-02,3.965214E-02,2.859116E-02,2.060752E-02,1.470001E-02,1.033468E-02,6.880677E-03,4.721802E-03,3.352896E-03,2.340433E-03,1.794865E-03,1.202036E-03,8.430473E-04,6.246096E-04,3.279805E-04,1.718242E-04,1.093477E-04,6.248437E-05,0.000000E+00,0.000000E+00,0.000000E+00
174.81979,-41.21670,0.00000,9.653504E-01,9.600032E-01,9.535026E-01,9.454848E-01,9.357995E-01,9.241146E-01,9.099986E-01,8.933573E-01,8.737108E-01,8.506525E-01,8.234612E-01,7.926494E-01,7.579118E-01,7.192635E-01,6.774803E-01,6.316299E-01,5.826231E-01,5.312632E-01,4.790203E-01,4.268957E-01,3.745995E-01,3.237820E-01,2.740502E-01,2.295509E-01,1.877830E-01,1.516437E-01,1.214124E-01,9.437043E-02,7.203448E-02,5.395857E-02,4.004029E-02,2.921334E-02,2.024078E-02,1.416050E-02,9.605573E-03,6.615651E-03,4.659263E-03,3.041028E-03,2.246543E-03,1.513881E-03,1.108309E-03,6.090275E-04,3.904571E-04,1.874375E-04,1.093399E-04,6.248437E-05,1.562109E-05,0.000000E+00,0.000000E+00,0.000000E+00
174.82719,-41.17400,0.00000,9.778946E-01,9.757320E-01,9.729643E-01,9.694763E-01,9.650984E-01,9.595422E-01,9.527096E-01,9.443356E-01,9.341145E-01,9.217481E-01,9.068918E-01,8.893039E-01,8.683811E-01,8.439173E-01,8.151792E-01,7.826515E-01,7.449479E-01,7.029521E-01,6.576449E-01,6.081473E-01,5.568337E-01,5.020021E-01,4.477787E-01,3.926337E-01,3.388737E-01,2.880014E-01,2.386202E-01,1.944035E-01,1.544712E-01,1.200920E-01,9.117351E-02,6.779750E-02,4.810758E-02,3.413077E-02,2.338928E-02,1.549934E-02,9.793034E-03,6.089114E-03,3.742059E-03,2.075327E-03,1.092774E-03,6.714182E-04,4.529102E-04,2.342774E-04,1.405742E-04,1.405742E-04,7.810547E-05,0.000000E+00,0.000000E+00,0.000000E+00
174.83900,-41.17730,0.00000,9.778530E-01,9.757351E-01,9.730240E-01,9.695414E-01,9.651420E-01,9.596254E-01,9.528270E-01,9.445873E-01,9.344948E-01,9.220949E-01,9.072239E-01,8.897132E-01,8.688533E-01,8.442028E-01,8.153697E-01,7.819993E-01,7.450319E-01,7.038679E-01,6.583394E-01,6.081532E-01,5.558662E-01,5.010824E-01,4.470659E-01,3.907042E-01,3.351949E-01,2.840354E-01,2.349633E-01,1.912761E-01,1.520695E-01,1.186783E-01,8.990014E-02,6.636982E-02,4.761764E-02,3.382829E-02,2.358943E-02,1.562260E-02,1.068801E-02,6.756098E-03,4.348033E-03,2.589311E-03,1.280126E-03,6.090275E-04,2.967774E-04,6.248437E-05,4.686328E-05,3.124219E-05,3.124219E-05,3.124219E-05,3.124219E-05,3.124219E-05
174.81219,-41.19640,0.00000,9.655094E-01,9.601775E-01,9.537353E-01,9.457964E-01,9.361399E-01,9.244282E-01,9.103833E-01,8.938878E-01,8.742115E-01,8.509997E-01,8.240380E-01,7.935891E-01,7.584284E-01,7.198353E-01,6.771117E-01,6.314114E-01,5.828846E-01,5.317954E-01,4.797984E-01,4.272045E-01,3.749069E-01,3.242830E-01,2.751067E-01,2.291579E-01,1.877969E-01,1.507554E-01,1.187423E-01,9.148821E-02,7.041296E-02,5.277158E-02,3.903487E-02,2.844132E-02,2.022589E-02,1.416089E-02,1.013278E-02,7.253046E-03,5.187709E-03,3.632175E-03,2.542525E-03,1.716697E-03,1.170825E-03,7.964026E-04,4.216837E-04,3.279961E-04,2.030430E-04,1.405742E-04,4.685548E-05,0.000000E+00,0.000000E+00,0.000000E+00
