#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.9.0', start_date='2020-08-20T05:18:33', checksum=2950940446, kind='quantile-0.15', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0010000,poe-0.0011775,poe-0.0013865,poe-0.0016326,poe-0.0019224,poe-0.0022636,poe-0.0026654,poe-0.0031386,poe-0.0036957,poe-0.0043517,poe-0.0051241,poe-0.0060336,poe-0.0071046,poe-0.0083657,poe-0.0098506,poe-0.0115991,poe-0.0136580,poe-0.0160823,poe-0.0189369,poe-0.0222983,poe-0.0262563,poe-0.0309168,poe-0.0364046,poe-0.0428665,poe-0.0504754,poe-0.0594349,poe-0.0699847,poe-0.0824071,poe-0.0970346,poe-0.1142584,poe-0.1345395,poe-0.1584205,poe-0.1865405,poe-0.2196518,poe-0.2586404,poe-0.3045496,poe-0.3586078,poe-0.4222614,poe-0.4972136,poe-0.5854700,poe-0.6893921,poe-0.8117606,poe-0.9558498,poe-1.1255150,poe-1.3252962,poe-1.5605390,poe-1.8375378,poe-2.1637044,poe-2.5477663,poe-3.0000000
174.80701,-41.21090,0.00000,9.596796E-01,9.527876E-01,9.443347E-01,9.338877E-01,9.211099E-01,9.060130E-01,8.871952E-01,8.661051E-01,8.406405E-01,8.112627E-01,7.786236E-01,7.395121E-01,6.970534E-01,6.524683E-01,6.060764E-01,5.570950E-01,5.037621E-01,4.528312E-01,4.001034E-01,3.526058E-01,3.084362E-01,2.669193E-01,2.295649E-01,1.906303E-01,1.571784E-01,1.268953E-01,1.024619E-01,8.093642E-02,6.340095E-02,4.829484E-02,3.478073E-02,2.371429E-02,1.626623E-02,1.034609E-02,6.975557E-03,3.493882E-03,2.496878E-03,1.498876E-03,4.998750E-04,4.998750E-04,3.999000E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.77570,-41.28490,0.00000,9.585721E-01,9.512670E-01,9.426280E-01,9.318333E-01,9.187967E-01,9.028208E-01,8.848938E-01,8.633592E-01,8.377310E-01,8.085634E-01,7.749199E-01,7.364463E-01,6.944983E-01,6.483428E-01,6.003630E-01,5.517481E-01,5.016237E-01,4.514078E-01,4.044679E-01,3.562855E-01,3.108518E-01,2.653051E-01,2.280998E-01,1.937004E-01,1.597869E-01,1.296849E-01,1.034487E-01,8.047678E-02,6.190118E-02,4.905583E-02,3.478073E-02,2.615196E-02,1.813349E-02,1.143413E-02,7.471945E-03,4.887995E-03,2.995505E-03,1.498876E-03,8.995751E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.79379,-41.22310,0.00000,9.597481E-01,9.529946E-01,9.445459E-01,9.340461E-01,9.216837E-01,9.061915E-01,8.878592E-01,8.661852E-01,8.405744E-01,8.111277E-01,7.781378E-01,7.406254E-01,6.966894E-01,6.513546E-01,6.016400E-01,5.566496E-01,5.045453E-01,4.523375E-01,3.997446E-01,3.531210E-01,3.053867E-01,2.653051E-01,2.294096E-01,1.944248E-01,1.584417E-01,1.284639E-01,1.059540E-01,8.203837E-02,6.086864E-02,4.638953E-02,3.458751E-02,2.361664E-02,1.577424E-02,1.044507E-02,7.273340E-03,4.390314E-03,2.496878E-03,1.898176E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.82539,-41.20470,0.00000,9.594330E-01,9.523799E-01,9.435782E-01,9.332098E-01,9.212752E-01,9.059943E-01,8.870149E-01,8.653262E-01,8.412302E-01,8.122396E-01,7.794589E-01,7.408611E-01,7.001279E-01,6.538889E-01,6.039837E-01,5.537148E-01,5.035636E-01,4.519562E-01,4.010635E-01,3.520229E-01,3.042744E-01,2.642758E-01,2.259352E-01,1.901444E-01,1.566720E-01,1.273318E-01,1.041654E-01,8.249604E-02,6.340095E-02,4.772363E-02,3.487727E-02,2.459253E-02,1.813349E-02,1.074181E-02,6.478921E-03,3.892385E-03,2.397102E-03,1.498876E-03,9.995002E-04,4.998750E-04,3.999000E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.80310,-41.21820,0.00000,9.597119E-01,9.526219E-01,9.442344E-01,9.335023E-01,9.209045E-01,9.054096E-01,8.871838E-01,8.664923E-01,8.410078E-01,8.127480E-01,7.784481E-01,7.418977E-01,6.975684E-01,6.540271E-01,6.066669E-01,5.565631E-01,5.060890E-01,4.559405E-01,4.044679E-01,3.566073E-01,3.071211E-01,2.645679E-01,2.226770E-01,1.864918E-01,1.556598E-01,1.285514E-01,1.020130E-01,8.001690E-02,6.246342E-02,4.772134E-02,3.381503E-02,2.351893E-02,1.656115E-02,1.034609E-02,6.876230E-03,5.285900E-03,2.995505E-03,1.898176E-03,8.995751E-04,4.998750E-04,3.999000E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.77161,-41.24640,0.00000,9.595181E-01,9.523036E-01,9.433804E-01,9.337477E-01,9.211174E-01,9.060127E-01,8.878142E-01,8.664394E-01,8.412620E-01,8.109417E-01,7.777155E-01,7.410443E-01,6.982014E-01,6.527811E-01,6.066282E-01,5.576634E-01,5.067290E-01,4.567026E-01,4.020810E-01,3.586620E-01,3.100248E-01,2.707947E-01,2.307962E-01,1.917630E-01,1.605430E-01,1.283785E-01,1.015639E-01,8.304770E-02,6.648656E-02,5.076576E-02,3.574547E-02,2.508011E-02,1.734776E-02,1.133525E-02,7.868857E-03,5.683607E-03,3.394207E-03,1.998001E-03,1.498876E-03,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.80760,-41.22460,0.00000,9.710620E-01,9.669422E-01,9.614307E-01,9.549237E-01,9.471237E-01,9.375876E-01,9.262075E-01,9.115039E-01,8.945479E-01,8.736246E-01,8.507002E-01,8.220583E-01,7.900320E-01,7.533537E-01,7.121454E-01,6.687560E-01,6.195117E-01,5.704426E-01,5.207787E-01,4.672986E-01,4.201536E-01,3.697885E-01,3.183233E-01,2.761700E-01,2.330241E-01,1.961961E-01,1.628063E-01,1.340256E-01,1.088120E-01,8.698183E-02,6.564607E-02,4.953118E-02,3.420136E-02,2.273752E-02,1.528201E-02,9.652928E-03,5.982036E-03,3.992011E-03,1.898176E-03,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.79330,-41.23510,0.00000,9.594895E-01,9.523608E-01,9.435217E-01,9.333299E-01,9.205240E-01,9.054285E-01,8.867205E-01,8.647728E-01,8.401462E-01,8.097277E-01,7.771820E-01,7.395645E-01,6.974169E-01,6.513546E-01,6.012418E-01,5.543404E-01,5.029179E-01,4.492091E-01,4.027383E-01,3.530585E-01,3.080884E-01,2.678650E-01,2.267863E-01,1.876304E-01,1.570935E-01,1.289881E-01,1.040756E-01,8.506072E-02,6.349431E-02,4.791378E-02,3.468414E-02,2.459253E-02,1.715114E-02,1.143413E-02,7.471945E-03,4.390314E-03,2.496878E-03,1.399001E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.77180,-41.30330,0.00000,9.585842E-01,9.514761E-01,9.431584E-01,9.322816E-01,9.190966E-01,9.038264E-01,8.844206E-01,8.627837E-01,8.378603E-01,8.070838E-01,7.736108E-01,7.364994E-01,6.940696E-01,6.499197E-01,6.026729E-01,5.524197E-01,5.022179E-01,4.508025E-01,3.987834E-01,3.498161E-01,3.021841E-01,2.658178E-01,2.257031E-01,1.901449E-01,1.577680E-01,1.301200E-01,1.036282E-01,8.332291E-02,6.517878E-02,4.772363E-02,3.719077E-02,2.712532E-02,1.832993E-02,1.281713E-02,8.463977E-03,5.484903E-03,2.995505E-03,1.998001E-03,9.995002E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.76180,-41.25750,0.00000,9.592418E-01,9.523703E-01,9.436628E-01,9.335430E-01,9.205955E-01,9.047642E-01,8.869014E-01,8.650296E-01,8.405287E-01,8.100316E-01,7.766243E-01,7.386252E-01,6.965682E-01,6.502372E-01,6.024760E-01,5.540698E-01,5.012747E-01,4.557241E-01,4.034545E-01,3.548031E-01,3.095419E-01,2.664792E-01,2.252383E-01,1.909544E-01,1.575149E-01,1.289013E-01,1.043449E-01,8.350606E-02,6.508524E-02,5.019635E-02,3.622747E-02,2.644399E-02,1.783897E-02,1.034609E-02,6.876230E-03,4.290689E-03,2.995505E-03,1.498876E-03,8.995751E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.80209,-41.23100,0.00000,9.594451E-01,9.525794E-01,9.439718E-01,9.333300E-01,9.210858E-01,9.054756E-01,8.881949E-01,8.662639E-01,8.411184E-01,8.124294E-01,7.791563E-01,7.391991E-01,6.963864E-01,6.534055E-01,6.040621E-01,5.530014E-01,5.030120E-01,4.502546E-01,4.031520E-01,3.537052E-01,3.078828E-01,2.658189E-01,2.269371E-01,1.869787E-01,1.560810E-01,1.273318E-01,1.030004E-01,8.157927E-02,6.321354E-02,4.829484E-02,3.439458E-02,2.517762E-02,1.685631E-02,1.143413E-02,7.372668E-03,4.489890E-03,2.995505E-03,1.998001E-03,1.498876E-03,9.995002E-04,3.999000E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.78551,-41.24350,0.00000,9.590949E-01,9.519012E-01,9.431077E-01,9.326325E-01,9.196368E-01,9.050682E-01,8.876677E-01,8.650836E-01,8.416898E-01,8.118834E-01,7.784041E-01,7.413810E-01,6.995578E-01,6.551664E-01,6.050909E-01,5.562060E-01,5.010247E-01,4.500894E-01,3.996845E-01,3.532529E-01,3.088494E-01,2.638342E-01,2.277137E-01,1.926512E-01,1.618837E-01,1.300329E-01,1.076528E-01,8.451374E-02,6.564607E-02,4.886539E-02,3.420136E-02,2.459253E-02,1.734776E-02,1.173057E-02,7.471945E-03,4.489890E-03,2.397102E-03,1.498876E-03,8.995751E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.82050,-41.22480,0.00000,9.593795E-01,9.517713E-01,9.431931E-01,9.322612E-01,9.200937E-01,9.044877E-01,8.856965E-01,8.644344E-01,8.385403E-01,8.100311E-01,7.775589E-01,7.408892E-01,6.976581E-01,6.526071E-01,6.065076E-01,5.547407E-01,5.044047E-01,4.501995E-01,3.999846E-01,3.529942E-01,3.086435E-01,2.661858E-01,2.293338E-01,1.926512E-01,1.579366E-01,1.307284E-01,1.047029E-01,8.222216E-02,6.340095E-02,4.905583E-02,3.593801E-02,2.644399E-02,1.774073E-02,1.192829E-02,7.471945E-03,4.987521E-03,2.995505E-03,1.998001E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.77600,-41.25320,0.00000,9.589719E-01,9.519588E-01,9.433233E-01,9.332557E-01,9.205696E-01,9.050007E-01,8.873298E-01,8.655010E-01,8.399066E-01,8.100125E-01,7.769796E-01,7.387818E-01,6.989184E-01,6.529196E-01,6.021976E-01,5.528222E-01,5.016733E-01,4.511335E-01,4.007640E-01,3.532529E-01,3.073280E-01,2.643479E-01,2.243855E-01,1.894955E-01,1.574312E-01,1.296849E-01,1.036282E-01,8.056875E-02,6.321354E-02,4.705665E-02,3.487727E-02,2.371429E-02,1.616780E-02,1.044507E-02,7.273340E-03,4.489890E-03,2.995505E-03,1.498876E-03,9.995002E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.82120,-41.23450,0.00000,9.595746E-01,9.527829E-01,9.440334E-01,9.333498E-01,9.206743E-01,9.051918E-01,8.870933E-01,8.661447E-01,8.397147E-01,8.095564E-01,7.778043E-01,7.395900E-01,6.991660E-01,6.537167E-01,6.050497E-01,5.561166E-01,5.030167E-01,4.508009E-01,4.030966E-01,3.564141E-01,3.098871E-01,2.665530E-01,2.239203E-01,1.887669E-01,1.580204E-01,1.275932E-01,1.009350E-01,8.001626E-02,6.405514E-02,4.533996E-02,3.429800E-02,2.410471E-02,1.724947E-02,1.182946E-02,7.868857E-03,4.987521E-03,2.895779E-03,1.898176E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.83459,-41.21620,0.00000,9.593396E-01,9.525887E-01,9.437976E-01,9.329878E-01,9.203966E-01,9.042486E-01,8.858445E-01,8.644480E-01,8.382655E-01,8.093085E-01,7.753686E-01,7.386742E-01,6.955962E-01,6.485894E-01,5.998434E-01,5.491400E-01,4.998738E-01,4.495936E-01,4.008834E-01,3.535094E-01,3.054562E-01,2.635392E-01,2.239199E-01,1.898205E-01,1.567565E-01,1.270694E-01,1.024619E-01,8.148587E-02,6.265120E-02,4.781887E-02,3.478073E-02,2.449493E-02,1.636462E-02,1.133525E-02,6.876230E-03,4.390314E-03,2.496878E-03,1.498876E-03,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.74440,-41.27760,0.00000,9.588445E-01,9.519536E-01,9.432102E-01,9.331957E-01,9.203644E-01,9.047350E-01,8.855937E-01,8.637685E-01,8.388630E-01,8.100890E-01,7.782699E-01,7.390417E-01,6.975676E-01,6.522251E-01,6.031909E-01,5.510752E-01,5.016237E-01,4.506393E-01,4.010635E-01,3.546742E-01,3.089866E-01,2.653781E-01,2.280225E-01,1.911969E-01,1.583575E-01,1.282912E-01,1.053288E-01,8.323121E-02,6.386913E-02,4.724737E-02,3.458751E-02,2.556745E-02,1.823173E-02,1.232342E-02,8.364799E-03,5.484903E-03,2.995505E-03,1.998001E-03,9.995002E-04,4.998750E-04,3.999000E-04,3.999000E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.79691,-41.24460,0.00000,9.751973E-01,9.724706E-01,9.688487E-01,9.643711E-01,9.581432E-01,9.509983E-01,9.422421E-01,9.309136E-01,9.177260E-01,9.018636E-01,8.829203E-01,8.601941E-01,8.352448E-01,8.054748E-01,7.693808E-01,7.292334E-01,6.859804E-01,6.383935E-01,5.916740E-01,5.395724E-01,4.877282E-01,4.356042E-01,3.865151E-01,3.395937E-01,2.926997E-01,2.512868E-01,2.116374E-01,1.751879E-01,1.436702E-01,1.115704E-01,8.725608E-02,6.480480E-02,4.581717E-02,3.003957E-02,1.980133E-02,1.232342E-02,7.868857E-03,3.493882E-03,1.898176E-03,8.995751E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.76019,-41.27010,0.00000,9.688735E-01,9.638797E-01,9.582351E-01,9.509934E-01,9.424556E-01,9.318265E-01,9.187399E-01,9.036525E-01,8.839692E-01,8.617507E-01,8.365094E-01,8.082949E-01,7.749199E-01,7.354961E-01,6.935498E-01,6.479203E-01,6.008025E-01,5.495012E-01,4.970678E-01,4.451181E-01,3.919508E-01,3.440025E-01,2.953116E-01,2.561344E-01,2.125851E-01,1.798739E-01,1.473448E-01,1.221654E-01,9.416670E-02,7.373942E-02,5.748158E-02,4.151367E-02,3.091212E-02,2.166192E-02,1.577424E-02,1.084079E-02,7.372668E-03,3.992011E-03,1.998001E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.77570,-41.26220,0.00000,9.594370E-01,9.524125E-01,9.436572E-01,9.330091E-01,9.202693E-01,9.045354E-01,8.858681E-01,8.644615E-01,8.396654E-01,8.094613E-01,7.768921E-01,7.396417E-01,6.986841E-01,6.524327E-01,6.027537E-01,5.538940E-01,5.039108E-01,4.510781E-01,3.963737E-01,3.516340E-01,3.043440E-01,2.635397E-01,2.261676E-01,1.913569E-01,1.564193E-01,1.273318E-01,1.032691E-01,8.084446E-02,6.302594E-02,4.810441E-02,3.584190E-02,2.615196E-02,1.734776E-02,1.133525E-02,7.868857E-03,4.987521E-03,2.995505E-03,1.498876E-03,8.995751E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.73250,-41.29060,0.00000,9.587457E-01,9.518483E-01,9.430397E-01,9.331563E-01,9.191533E-01,9.041047E-01,8.860961E-01,8.648534E-01,8.391038E-01,8.106177E-01,7.772039E-01,7.376038E-01,6.983235E-01,6.514590E-01,6.033889E-01,5.524648E-01,5.033140E-01,4.522301E-01,3.997446E-01,3.528626E-01,3.098854E-01,2.637605E-01,2.282529E-01,1.946675E-01,1.634755E-01,1.315973E-01,1.072065E-01,8.286445E-02,6.499165E-02,4.867543E-02,3.670924E-02,2.683324E-02,1.872250E-02,1.340928E-02,9.355938E-03,4.987521E-03,3.394207E-03,1.998001E-03,9.995002E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.74741,-41.28700,0.00000,9.590943E-01,9.519433E-01,9.427941E-01,9.321191E-01,9.195238E-01,9.048403E-01,8.868453E-01,8.654877E-01,8.393130E-01,8.108093E-01,7.768475E-01,7.402098E-01,6.955648E-01,6.495016E-01,6.030710E-01,5.523289E-01,5.002763E-01,4.456173E-01,3.964941E-01,3.471444E-01,3.014160E-01,2.622127E-01,2.250054E-01,1.907103E-01,1.549842E-01,1.308155E-01,1.061344E-01,8.551963E-02,6.517878E-02,4.667549E-02,3.478073E-02,2.712483E-02,1.882064E-02,1.261952E-02,8.364799E-03,5.385426E-03,2.995505E-03,1.998001E-03,9.995002E-04,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.76019,-41.27910,0.00000,9.686111E-01,9.641424E-01,9.581808E-01,9.510424E-01,9.418890E-01,9.314368E-01,9.177753E-01,9.021185E-01,8.833159E-01,8.617923E-01,8.362966E-01,8.074692E-01,7.735415E-01,7.357605E-01,6.944677E-01,6.478149E-01,5.976768E-01,5.457914E-01,4.960595E-01,4.438955E-01,3.955873E-01,3.453141E-01,2.991053E-01,2.559147E-01,2.176863E-01,1.802861E-01,1.490484E-01,1.229575E-01,9.967548E-02,7.596008E-02,5.832934E-02,4.371550E-02,3.197755E-02,2.263977E-02,1.577424E-02,1.044507E-02,6.280117E-03,3.493882E-03,2.496878E-03,1.498876E-03,4.998750E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.78430,-41.26960,0.00000,9.705776E-01,9.662913E-01,9.610430E-01,9.545935E-01,9.465442E-01,9.363846E-01,9.246938E-01,9.105331E-01,8.930293E-01,8.737496E-01,8.482313E-01,8.189342E-01,7.878992E-01,7.515461E-01,7.120015E-01,6.683914E-01,6.230715E-01,5.736086E-01,5.224557E-01,4.727073E-01,4.207378E-01,3.694733E-01,3.234845E-01,2.786266E-01,2.379162E-01,2.017187E-01,1.643116E-01,1.348906E-01,1.064917E-01,8.359779E-02,6.573953E-02,4.810441E-02,3.478073E-02,2.508011E-02,1.715114E-02,1.143413E-02,7.372668E-03,4.987521E-03,2.995505E-03,1.498876E-03,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.78011,-41.29690,0.00000,9.748877E-01,9.717708E-01,9.683114E-01,9.635895E-01,9.576209E-01,9.500234E-01,9.407743E-01,9.296589E-01,9.158707E-01,8.999115E-01,8.810081E-01,8.580528E-01,8.316820E-01,8.004119E-01,7.673919E-01,7.285823E-01,6.836783E-01,6.394767E-01,5.916374E-01,5.411805E-01,4.923677E-01,4.385298E-01,3.869429E-01,3.388662E-01,2.910002E-01,2.470821E-01,2.079254E-01,1.699754E-01,1.399802E-01,1.102368E-01,8.442209E-02,6.302594E-02,4.677087E-02,3.188073E-02,2.068309E-02,1.429680E-02,8.463977E-03,4.489890E-03,2.895779E-03,8.995751E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.77420,-41.27250,0.00000,9.594815E-01,9.521122E-01,9.435274E-01,9.331029E-01,9.205081E-01,9.059935E-01,8.867313E-01,8.645021E-01,8.399223E-01,8.099354E-01,7.754146E-01,7.398248E-01,6.976581E-01,6.508652E-01,6.058800E-01,5.564736E-01,5.068281E-01,4.549593E-01,4.029174E-01,3.549323E-01,3.097481E-01,2.683094E-01,2.304120E-01,1.932155E-01,1.636431E-01,1.309025E-01,1.050612E-01,8.396419E-02,6.377550E-02,4.686621E-02,3.622747E-02,2.566491E-02,1.832993E-02,1.182946E-02,7.471945E-03,4.887995E-03,2.995505E-03,1.498876E-03,8.995751E-04,3.999000E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.76050,-41.28800,0.00000,9.588692E-01,9.515779E-01,9.432894E-01,9.318129E-01,9.194111E-01,9.035277E-01,8.850203E-01,8.631815E-01,8.377787E-01,8.080457E-01,7.754369E-01,7.394863E-01,6.965686E-01,6.501669E-01,6.031086E-01,5.513892E-01,4.965142E-01,4.468354E-01,3.946202E-01,3.432816E-01,3.023932E-01,2.602177E-01,2.225219E-01,1.860041E-01,1.559132E-01,1.292497E-01,1.049717E-01,8.469689E-02,6.517878E-02,4.810441E-02,3.526322E-02,2.605455E-02,1.774073E-02,1.182946E-02,7.968085E-03,4.987521E-03,2.995505E-03,1.498876E-03,9.995002E-04,3.999000E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.75990,-41.29570,0.00000,9.586628E-01,9.511842E-01,9.425592E-01,9.317993E-01,9.191856E-01,9.031798E-01,8.844430E-01,8.628388E-01,8.366565E-01,8.087547E-01,7.743791E-01,7.372879E-01,6.950426E-01,6.492912E-01,6.012008E-01,5.517481E-01,4.993259E-01,4.488780E-01,3.958903E-01,3.487079E-01,3.049002E-01,2.623604E-01,2.238421E-01,1.924893E-01,1.569254E-01,1.326389E-01,1.075635E-01,8.552027E-02,6.639311E-02,4.819965E-02,3.670924E-02,2.654140E-02,1.823173E-02,1.281713E-02,7.769580E-03,5.385426E-03,2.895779E-03,1.498876E-03,8.995751E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.75591,-41.30430,0.00000,9.586507E-01,9.514033E-01,9.428111E-01,9.322740E-01,9.189833E-01,9.035953E-01,8.848475E-01,8.626878E-01,8.356735E-01,8.063106E-01,7.720889E-01,7.352316E-01,6.935804E-01,6.483080E-01,5.988015E-01,5.481929E-01,4.969671E-01,4.487681E-01,4.017814E-01,3.525403E-01,3.115407E-01,2.670662E-01,2.294107E-01,1.899828E-01,1.548997E-01,1.283785E-01,1.050612E-01,8.396419E-02,6.555258E-02,4.905583E-02,3.680558E-02,2.702801E-02,1.832993E-02,1.242220E-02,7.471945E-03,4.788419E-03,2.496878E-03,9.995002E-04,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.77470,-41.29100,0.00000,9.739749E-01,9.707009E-01,9.668195E-01,9.616958E-01,9.549372E-01,9.469117E-01,9.367272E-01,9.252861E-01,9.110517E-01,8.939240E-01,8.732578E-01,8.497266E-01,8.215057E-01,7.901152E-01,7.543629E-01,7.141813E-01,6.706017E-01,6.224303E-01,5.723285E-01,5.193422E-01,4.706463E-01,4.194619E-01,3.698516E-01,3.215877E-01,2.799250E-01,2.337900E-01,1.979623E-01,1.621358E-01,1.327257E-01,1.059557E-01,8.185439E-02,6.180730E-02,4.476693E-02,3.042746E-02,2.117263E-02,1.380382E-02,9.355938E-03,5.484903E-03,3.493882E-03,1.498876E-03,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.77280,-41.29470,0.00000,9.738916E-01,9.709082E-01,9.667066E-01,9.611404E-01,9.550092E-01,9.470863E-01,9.370426E-01,9.244530E-01,9.107398E-01,8.927721E-01,8.725587E-01,8.487618E-01,8.207009E-01,7.886626E-01,7.528104E-01,7.145529E-01,6.688884E-01,6.208788E-01,5.701848E-01,5.190058E-01,4.662886E-01,4.157928E-01,3.681373E-01,3.200232E-01,2.725426E-01,2.318728E-01,1.950700E-01,1.623037E-01,1.321183E-01,1.044345E-01,8.139584E-02,5.955299E-02,4.438482E-02,3.100904E-02,2.078103E-02,1.291586E-02,7.968085E-03,4.887995E-03,2.397102E-03,9.995002E-04,3.999000E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
174.78281,-41.29210,0.00000,9.775103E-01,9.753283E-01,9.725393E-01,9.691679E-01,9.647468E-01,9.590989E-01,9.524079E-01,9.435387E-01,9.334299E-01,9.208571E-01,9.043441E-01,8.848708E-01,8.627146E-01,8.365899E-01,8.056702E-01,7.726122E-01,7.343034E-01,6.932120E-01,6.471456E-01,5.982378E-01,5.463364E-01,4.945974E-01,4.411644E-01,3.852257E-01,3.362834E-01,2.878734E-01,2.422487E-01,2.002847E-01,1.612961E-01,1.261967E-01,9.507208E-02,6.844494E-02,4.724737E-02,3.188073E-02,1.911487E-02,1.034609E-02,4.887995E-03,2.397102E-03,4.998750E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
